,type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates
7678,Feature,hv74483162,1.98000002,"2 km SW of Pāhala, Hawaii",1727720083500,1727720198430,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74483162,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74483162&format=geojson,,,,,automatic,0,60,hv,74483162,",hv74483162,",",hv,",",origin,phase-data,",46.0,0.04212,0.119999997,72.0,md,earthquake,"M 2.0 - 2 km SW of Pāhala, Hawaii",Point,"[-155.492172241211, 19.1866664886475, 29.2000007629395]"
7679,Feature,nn00885407,0.0,"43 km WNW of Indian Springs, Nevada",1727719679864,1727726406489,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00885407,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00885407&format=geojson,,,,,reviewed,0,0,nn,00885407,",nn00885407,",",nn,",",origin,phase-data,",25.0,0.008,0.102,61.349999999999994,ml,earthquake,"M 0.0 - 43 km WNW of Indian Springs, Nevada",Point,"[-116.1243, 36.715, 3]"
7680,Feature,av93293198,-0.24,"61 km ENE of Pedro Bay, Alaska",1727719233130,1727843497470,,https://earthquake.usgs.gov/earthquakes/eventpage/av93293198,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93293198&format=geojson,,,,,reviewed,0,0,av,93293198,",av93293198,",",av,",",origin,phase-data,",4.0,0.04842,0.13,289.0,md,earthquake,"M -0.2 - 61 km ENE of Pedro Bay, Alaska",Point,"[-153.159333333333, 60.0635, 7.52]"
7681,Feature,ci40748991,1.03,"8 km SW of Corona, CA",1727719216160,1727721150199,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40748991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40748991&format=geojson,,,,,reviewed,0,16,ci,40748991,",ci40748991,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.03255,0.18,58.0,ml,earthquake,"M 1.0 - 8 km SW of Corona, CA",Point,"[-117.6348333, 33.8198333, 4.82]"
7682,Feature,av93293193,0.55,"151 km W of Adak, Alaska",1727719145610,1727743794190,,https://earthquake.usgs.gov/earthquakes/eventpage/av93293193,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93293193&format=geojson,,,,,reviewed,0,5,av,93293193,",av93293193,",",av,",",origin,phase-data,",5.0,0.02688,0.21,150.0,ml,earthquake,"M 0.6 - 151 km W of Adak, Alaska",Point,"[-178.822666666667, 51.7943333333333, 2.1]"
7683,Feature,us7000nmeu,4.2,"77 km WSW of Palaióchora, Greece",1727718737885,1729952002040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nmeu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nmeu&format=geojson,,,,,reviewed,0,271,us,7000nmeu,",us7000nmeu,",",us,",",origin,phase-data,",34.0,1.664,0.68,95.0,mb,earthquake,"M 4.2 - 77 km WSW of Palaióchora, Greece",Point,"[22.9038, 34.9451, 57.561]"
7684,Feature,ok2024tgdp,1.29,"2 km NNW of Kingfisher, Oklahoma",1727718538009,1727787824227,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024tgdp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024tgdp&format=geojson,,,,,reviewed,0,26,ok,2024tgdp,",ok2024tgdp,",",ok,",",origin,phase-data,",75.0,0.08548322528,0.41,28.0,ml,earthquake,"M 1.3 - 2 km NNW of Kingfisher, Oklahoma",Point,"[-97.9365, 35.8795, 7.8]"
7685,Feature,ak024clfmhzw,1.8,"51 km NNE of Kobuk, Alaska",1727718137248,1727718271300,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024clfmhzw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024clfmhzw&format=geojson,,,,,automatic,0,50,ak,024clfmhzw,",ak024clfmhzw,",",ak,",",origin,phase-data,",,,0.79,,ml,earthquake,"M 1.8 - 51 km NNE of Kobuk, Alaska",Point,"[-156.3891, 67.3305, 0]"
7686,Feature,av93293163,0.97,"150 km W of Adak, Alaska",1727717960880,1727743648400,,https://earthquake.usgs.gov/earthquakes/eventpage/av93293163,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93293163&format=geojson,,,,,reviewed,0,14,av,93293163,",av93293163,",",av,",",origin,phase-data,",5.0,0.02092,0.11,145.0,ml,earthquake,"M 1.0 - 150 km W of Adak, Alaska",Point,"[-178.815333333333, 51.7991666666667, 2.62]"
7687,Feature,us7000nha6,4.6,"94 km SSW of Puerto San José, Guatemala",1727717909391,1730047541040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nha6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nha6&format=geojson,,,,,reviewed,0,326,us,7000nha6,",us7000nha6,",",us,",",origin,phase-data,",68.0,1.467,0.91,145.0,mb,earthquake,"M 4.6 - 94 km SSW of Puerto San José, Guatemala",Point,"[-91.0443, 13.0986, 11.475]"
7688,Feature,av93022669,1.02,"151 km W of Adak, Alaska",1727717860710,1727743455440,,https://earthquake.usgs.gov/earthquakes/eventpage/av93022669,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93022669&format=geojson,,,,,reviewed,0,16,av,93022669,",av93022669,",",av,",",origin,phase-data,",5.0,0.02629,0.09,153.0,ml,earthquake,"M 1.0 - 151 km W of Adak, Alaska",Point,"[-178.822833333333, 51.7951666666667, 3.75]"
7689,Feature,av93293158,0.93,"150 km W of Adak, Alaska",1727717851400,1727743008460,,https://earthquake.usgs.gov/earthquakes/eventpage/av93293158,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93293158&format=geojson,,,,,reviewed,0,13,av,93293158,",av93293158,",",av,",",origin,phase-data,",5.0,0.02639,0.17,134.0,ml,earthquake,"M 0.9 - 150 km W of Adak, Alaska",Point,"[-178.819333333333, 51.7903333333333, 4.55]"
7690,Feature,nn00885405,0.8,"16 km NNW of Indian Springs, Nevada",1727717823170,1727723269034,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00885405,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00885405&format=geojson,,,,,reviewed,0,10,nn,00885405,",nn00885405,",",nn,",",origin,phase-data,",26.0,0.189,0.1053,140.43,ml,earthquake,"M 0.8 - 16 km NNW of Indian Springs, Nevada",Point,"[-115.7334, 36.713, 5.6]"
7691,Feature,av93293153,0.56,"151 km W of Adak, Alaska",1727717799060,1727742866660,,https://earthquake.usgs.gov/earthquakes/eventpage/av93293153,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93293153&format=geojson,,,,,reviewed,0,5,av,93293153,",av93293153,",",av,",",origin,phase-data,",5.0,0.02441,0.27,149.0,ml,earthquake,"M 0.6 - 151 km W of Adak, Alaska",Point,"[-178.825, 51.7921666666667, 2.87]"
7692,Feature,nc75068651,0.88,"4 km NNW of The Geysers, CA",1727717750240,1727720366446,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75068651,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75068651&format=geojson,,,,,automatic,0,12,nc,75068651,",nc75068651,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.008274,0.02,66.0,md,earthquake,"M 0.9 - 4 km NNW of The Geysers, CA",Point,"[-122.779830932617, 38.8050003051758, 2.77999997138977]"
7693,Feature,av93293148,-0.23,"76 km W of Salamatof, Alaska",1727717689190,1727742669790,,https://earthquake.usgs.gov/earthquakes/eventpage/av93293148,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93293148&format=geojson,,,,,reviewed,0,0,av,93293148,",av93293148,",",av,",",origin,phase-data,",7.0,0.03863,0.07,103.0,ml,earthquake,"M -0.2 - 76 km W of Salamatof, Alaska",Point,"[-152.700333333333, 60.5271666666667, 6.68]"
7694,Feature,av93293143,1.06,"151 km W of Adak, Alaska",1727717579870,1727724351690,,https://earthquake.usgs.gov/earthquakes/eventpage/av93293143,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93293143&format=geojson,,,,,reviewed,0,17,av,93293143,",av93293143,",",av,",",origin,phase-data,",5.0,0.02598,0.11,151.0,ml,earthquake,"M 1.1 - 151 km W of Adak, Alaska",Point,"[-178.823666666667, 51.7936666666667, 4.26]"
7695,Feature,uw62042797,1.6300000000000001,"4 km SW of Port Ludlow, Washington",1727717568250,1727932443870,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62042797,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62042797&format=geojson,,,,,reviewed,0,41,uw,62042797,",uw62042797,",",uw,",",origin,phase-data,",16.0,0.104,0.36,49.0,ml,explosion,"M 1.6 Explosion - 4 km SW of Port Ludlow, Washington",Point,"[-122.72216666666667, 47.891333333333336, -0.03]"
7696,Feature,ak024clfk67p,1.7,"50 km N of Petersville, Alaska",1727717491412,1727717660572,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024clfk67p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024clfk67p&format=geojson,,,,,automatic,0,44,ak,024clfk67p,",ak024clfk67p,",",ak,",",origin,phase-data,",,,0.92,,ml,earthquake,"M 1.7 - 50 km N of Petersville, Alaska",Point,"[-150.6864, 62.9501, 83]"
7697,Feature,av93293138,0.5,"149 km W of Adak, Alaska",1727717475260,1727724195810,,https://earthquake.usgs.gov/earthquakes/eventpage/av93293138,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93293138&format=geojson,,,,,reviewed,0,4,av,93293138,",av93293138,",",av,",",origin,phase-data,",4.0,0.02761,0.29,136.0,ml,earthquake,"M 0.5 - 149 km W of Adak, Alaska",Point,"[-178.7975, 51.7928333333333, 3.58]"
7698,Feature,ok2024tgcz,2.45,"4 km E of Cole, Oklahoma",1727717438799,1730047331625,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024tgcz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024tgcz&format=geojson,12.0,5.0,,,reviewed,0,98,ok,2024tgcz,",us7000nha4,ok2024tgcz,",",us,ok,",",dyfi,origin,phase-data,",97.0,0.02879434957,0.35,44.0,ml,earthquake,"M 2.5 - 4 km E of Cole, Oklahoma",Point,"[-97.523, 35.1015, 5.28]"
7699,Feature,ci40748975,1.25,"8 km NNE of Borrego Springs, CA",1727717117140,1727728969700,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40748975,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40748975&format=geojson,,,,,reviewed,0,24,ci,40748975,",ci40748975,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",60.0,0.02524,0.2,34.0,ml,earthquake,"M 1.3 - 8 km NNE of Borrego Springs, CA",Point,"[-116.3385, 33.3188333, 11.31]"
7700,Feature,us7000nmf0,4.3,South Sandwich Islands region,1727716422206,1729953749040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nmf0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nmf0&format=geojson,,,,,reviewed,0,284,us,7000nmf0,",us7000nmf0,",",us,",",origin,phase-data,",19.0,7.414,0.4,49.0,mb,earthquake,M 4.3 - South Sandwich Islands region,Point,"[-25.4771, -58.4754, 35]"
7701,Feature,nc75068641,0.88,"14 km WSW of Toms Place, CA",1727716389970,1727727284364,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75068641,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75068641&format=geojson,,,,,reviewed,0,12,nc,75068641,",nc75068641,",",nc,",",nearby-cities,origin,phase-data,",15.0,0.08253,0.03,166.0,md,earthquake,"M 0.9 - 14 km WSW of Toms Place, CA",Point,"[-118.822833333333, 37.5075, 6.32]"
7702,Feature,hv74483117,1.08,"7 km SW of Volcano, Hawaii",1727716089200,1727727957280,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74483117,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74483117&format=geojson,,,,,reviewed,0,18,hv,74483117,",hv74483117,",",hv,",",origin,phase-data,",25.0,0.002363,0.16,41.0,md,earthquake,"M 1.1 - 7 km SW of Volcano, Hawaii",Point,"[-155.282333333333, 19.3888333333333, 18.94]"
7703,Feature,mb90062728,0.52,"17 km ESE of Dillon, Montana",1727715042780,1727719246380,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90062728,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90062728&format=geojson,,,,,reviewed,0,4,mb,90062728,",mb90062728,",",mb,",",origin,phase-data,",7.0,0.2296,0.08,106.0,ml,quarry blast,"M 0.5 Quarry Blast - 17 km ESE of Dillon, Montana",Point,"[-112.420333333333, 45.1695, -2]"
7704,Feature,av93293083,0.91,"151 km W of Adak, Alaska",1727715014730,1727724074240,,https://earthquake.usgs.gov/earthquakes/eventpage/av93293083,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93293083&format=geojson,,,,,reviewed,0,13,av,93293083,",av93293083,",",av,",",origin,phase-data,",5.0,0.02467,0.04,157.0,ml,earthquake,"M 0.9 - 151 km W of Adak, Alaska",Point,"[-178.823, 51.797, 4.32]"
7705,Feature,ak024clf0q6b,1.5,"16 km SSE of Tyonek, Alaska",1727714458918,1727714531146,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024clf0q6b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024clf0q6b&format=geojson,,,,,automatic,0,35,ak,024clf0q6b,",ak024clf0q6b,",",ak,",",origin,phase-data,",,,0.37,,ml,earthquake,"M 1.5 - 16 km SSE of Tyonek, Alaska",Point,"[-151.0172, 60.9327, 13.8]"
7706,Feature,ci40748943,0.84,"23 km WSW of Westmorland, CA",1727713815400,1727913987412,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40748943,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40748943&format=geojson,,,,,reviewed,0,11,ci,40748943,",ci40748943,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.01965,0.13,122.0,ml,earthquake,"M 0.8 - 23 km WSW of Westmorland, CA",Point,"[-115.8475, 32.9571667, 8.95]"
7707,Feature,ci40748927,0.43,"11 km NNW of Warner Springs, CA",1727713011190,1727723324979,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40748927,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40748927&format=geojson,,,,,reviewed,0,3,ci,40748927,",ci40748927,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.1029,0.15,36.0,ml,earthquake,"M 0.4 - 11 km NNW of Warner Springs, CA",Point,"[-116.6988333, 33.3668333, 11.25]"
7708,Feature,tx2024tgam,1.6,"28 km SW of Garden City, Texas",1727712823415,1727790715620,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024tgam,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024tgam&format=geojson,,,,,reviewed,0,39,tx,2024tgam,",tx2024tgam,",",tx,",",origin,phase-data,",21.0,0.1,0.1,80.0,ml,earthquake,"M 1.6 - 28 km SW of Garden City, Texas",Point,"[-101.718, 31.707, 8.7158]"
7709,Feature,av93293028,-0.51,"65 km ENE of Pedro Bay, Alaska",1727712818350,1727742128300,,https://earthquake.usgs.gov/earthquakes/eventpage/av93293028,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93293028&format=geojson,,,,,reviewed,0,0,av,93293028,",av93293028,",",av,",",origin,phase-data,",4.0,0.004841,0.17,247.0,ml,earthquake,"M -0.5 - 65 km ENE of Pedro Bay, Alaska",Point,"[-153.064166666667, 60.0621666666667, 4.16]"
7710,Feature,tx2024tgag,1.6,"62 km S of Whites City, New Mexico",1727712364263,1727801806710,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024tgag,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024tgag&format=geojson,,,,,reviewed,0,39,tx,2024tgag,",tx2024tgag,",",tx,",",origin,phase-data,",23.0,0.0,0.1,72.0,ml,earthquake,"M 1.6 - 62 km S of Whites City, New Mexico",Point,"[-104.504, 31.622, 7.5354]"
7711,Feature,uu80083601,1.02,"41 km SSE of West Yellowstone, Montana",1727712218490,1727715215390,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80083601,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80083601&format=geojson,,,,,reviewed,0,16,uu,80083601,",uu80083601,",",uu,",",origin,phase-data,",9.0,0.06862,0.18,95.0,md,earthquake,"M 1.0 - 41 km SSE of West Yellowstone, Montana",Point,"[-110.8445, 44.3333333333333, 6.21]"
7712,Feature,nc75068616,0.76,"12 km SE of Middletown, CA",1727711507420,1727994847212,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75068616,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75068616&format=geojson,,,,,reviewed,0,9,nc,75068616,",nc75068616,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.06856,0.05,110.0,md,earthquake,"M 0.8 - 12 km SE of Middletown, CA",Point,"[-122.500666666667, 38.6876666666667, 6.87]"
7713,Feature,us7000nh91,4.5,"173 km W of Tual, Indonesia",1727709916411,1729623637040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nh91,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nh91&format=geojson,,,,,reviewed,0,312,us,7000nh91,",us7000nh91,",",us,",",origin,phase-data,",33.0,1.716,1.23,98.0,mb,earthquake,"M 4.5 - 173 km W of Tual, Indonesia",Point,"[131.1859, -5.677, 66.742]"
7714,Feature,us7000nh90,4.4,"102 km ESE of Petropavlovsk-Kamchatsky, Russia",1727709569087,1729616298040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nh90,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nh90&format=geojson,,,,,reviewed,0,298,us,7000nh90,",us7000nh90,",",us,",",origin,phase-data,",48.0,0.898,0.88,138.0,mb,earthquake,"M 4.4 - 102 km ESE of Petropavlovsk-Kamchatsky, Russia",Point,"[160.0792, 52.7855, 61.892]"
7715,Feature,pr71461423,2.11,"4 km E of La Parguera, Puerto Rico",1727709366920,1727723194470,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71461423,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71461423&format=geojson,,,,,reviewed,0,68,pr,71461423,",pr71461423,",",pr,",",origin,phase-data,",14.0,0.04226,0.1,172.0,md,earthquake,"M 2.1 - 4 km E of La Parguera, Puerto Rico",Point,"[-66.9998333333333, 17.9686666666667, 7.07]"
7716,Feature,us7000nh8y,2.7,"19 km NNE of Kootenai, Idaho",1727709349348,1727835278520,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nh8y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nh8y&format=geojson,24.0,3.1,,,reviewed,0,120,us,7000nh8y,",us7000nh8y,mb90062658,",",us,mb,",",dyfi,origin,phase-data,",37.0,0.497,0.63,104.0,ml,earthquake,"M 2.7 - 19 km NNE of Kootenai, Idaho",Point,"[-116.4545, 48.485, 10.305]"
7717,Feature,nc75068601,1.91,"2 km NW of Alamo, CA",1727708849810,1727741262710,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75068601,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75068601&format=geojson,,,,,reviewed,0,56,nc,75068601,",nc75068601,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",68.0,0.04495,0.12,40.0,md,earthquake,"M 1.9 - 2 km NW of Alamo, CA",Point,"[-122.051166666667, 37.8605, 9]"
7718,Feature,ci40748879,0.95,"3 km NNW of San Jacinto, CA",1727708085360,1727726825050,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40748879,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40748879&format=geojson,,,,,reviewed,0,14,ci,40748879,",ci40748879,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.1072,0.12,66.0,ml,earthquake,"M 1.0 - 3 km NNW of San Jacinto, CA",Point,"[-116.9695, 33.8121667, 12.4]"
7719,Feature,nc75068591,0.29,"6 km W of The Geysers, CA",1727707829140,1727714234693,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75068591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75068591&format=geojson,,,,,automatic,0,1,nc,75068591,",nc75068591,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.02088,0.12,202.0,md,earthquake,"M 0.3 - 6 km W of The Geysers, CA",Point,"[-122.823829650879, 38.7751655578613, 12.0100002288818]"
7720,Feature,ak024cldv40k,1.6,"15 km SSE of Sunrise, Alaska",1727707602762,1727707720870,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024cldv40k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024cldv40k&format=geojson,,,,,automatic,0,39,ak,024cldv40k,",ak024cldv40k,",",ak,",",origin,phase-data,",,,0.64,,ml,earthquake,"M 1.6 - 15 km SSE of Sunrise, Alaska",Point,"[-149.3272, 60.7589, 11.2]"
7721,Feature,hv74483042,2.0,"3 km S of Pāhala, Hawaii",1727706562040,1727706661210,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74483042,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74483042&format=geojson,,,,,automatic,0,62,hv,74483042,",hv74483042,",",hv,",",origin,phase-data,",40.0,0.02111,0.140000001,93.0,md,earthquake,"M 2.0 - 3 km S of Pāhala, Hawaii",Point,"[-155.479827880859, 19.1683330535889, 31.8400001525879]"
7722,Feature,mb90062723,1.67,"30 km NW of Stanley, Idaho",1727705959460,1727718943990,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90062723,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90062723&format=geojson,,,,,reviewed,0,43,mb,90062723,",mb90062723,",",mb,",",origin,phase-data,",9.0,0.4005,0.2,73.0,ml,earthquake,"M 1.7 - 30 km NW of Stanley, Idaho",Point,"[-115.212, 44.4086666666667, 8]"
7723,Feature,nc75068581,0.67,"3 km NW of The Geysers, CA",1727705954450,1727712875528,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75068581,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75068581&format=geojson,,,,,automatic,0,7,nc,75068581,",nc75068581,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.0175,0.01,138.0,md,earthquake,"M 0.7 - 3 km NW of The Geysers, CA",Point,"[-122.781669616699, 38.7934989929199, 3.28999996185303]"
7724,Feature,nc75068576,1.1,"7 km NNW of The Geysers, CA",1727705587280,1727710933299,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75068576,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75068576&format=geojson,,,,,automatic,0,19,nc,75068576,",nc75068576,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.004462,0.01,41.0,md,earthquake,"M 1.1 - 7 km NNW of The Geysers, CA",Point,"[-122.81233215332, 38.8274993896484, 1.9099999666214]"
7725,Feature,uu80083596,2.15,"16 km SW of Thatcher, Utah",1727705546540,1727709289070,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80083596,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80083596&format=geojson,,,,,reviewed,0,71,uu,80083596,",uu80083596,",",uu,",",origin,phase-data,",27.0,0.0845,0.18,105.0,ml,earthquake,"M 2.2 - 16 km SW of Thatcher, Utah",Point,"[-112.426166666667, 41.5891666666667, 5.9]"
